target_pos_0,target_pos_1,target_pos_2,target_pos_3,target_pos_4,target_pos_5,target_pos_6,target_pos_7,target_pos_8,target_pos_9,target_pos_10,target_pos_11,target_pos_12,target_pos_13,target_pos_14,target_pos_15,target_pos_16,target_pos_17,target_pos_18,target_pos_19,target_pos_20,target_pos_21,target_pos_22,target_pos_23,target_pos_24,target_pos_25,target_pos_26,target_pos_27,target_pos_28,target_pos_29
5.882359845905852e-05,-0.0003604791292823609,-8.909142539463054e-06,1.3297689524582285e-05,-0.13931571499582387,0.43566438006446995,-0.29634866506864616,8.909142539463054e-06,-8.909142539463054e-06,1.3297689524582285e-05,-0.13931970430268126,0.43566438006446995,-0.2963446757617888,8.909142539463054e-06,0.08671800838050404,0.26161625238559666,0.08677355981478961,0.17413509537625244,4.48137973000942e-06,-4.807848718313209e-10,1.998060860411381e-10,0.08665151993288109,0.26171095839315733,0.08697992567495337,0.1740674902879787,5.057168993610586e-05,-3.446654633169276e-10,-1.1988355801392125e-10,0.0,0.0
8.100857574480638e-05,-0.0004964317317176139,-1.2269173718294157e-05,1.8312835618732114e-05,-0.13952768490298512,0.4360048897303779,-0.2964772048273928,1.2269173718294157e-05,-1.2269173718294157e-05,1.8312835618732114e-05,-0.13953317875367074,0.4360048897303779,-0.29647171097670727,1.2269173718294157e-05,0.08651116206857756,0.26154718393184145,0.08658766440250376,0.17398505617732454,6.171505973956671e-06,-6.621100838265165e-10,2.751617867547217e-10,0.08641959789048385,0.2616776077581279,0.08687185994395559,0.1738919542240673,6.964450802144047e-05,-4.746540338085769e-10,-1.650969431373183e-10,0.0,0.0
0.00010812041189614384,-0.0006625768052102255,-1.637540351562537e-05,2.4441749677479436e-05,-0.139786729269718,0.43642102007620304,-0.2966342908064851,1.637540351562537e-05,-1.637540351562537e-05,2.4441749677479436e-05,-0.13979406179462125,0.43642102007620304,-0.2966269582815819,1.637540351562537e-05,0.0862583791495226,0.26146277669638124,0.08636048517692858,0.17380169614385615,8.23697691002162e-06,-8.837041550937637e-10,3.672525463936054e-10,0.08613617040113516,0.2616368505853431,0.08673979488233084,0.17367743495987703,9.29530339763466e-05,-6.335105780061776e-10,-2.2035135577538544e-10,0.0,0.0
0.00014051579156326328,-0.0008611001625206858,-2.128185369267919e-05,3.1765063995697276e-05,-0.14009625609645512,0.436918245733247,-0.29682198963679196,2.128185369267919e-05,-2.128185369267919e-05,3.1765063995697276e-05,-0.14010578561565384,0.436918245733247,-0.29681246011759327,2.128185369267919e-05,0.08595633399882026,0.2613619202134738,0.08608903335699616,0.1735826029822264,1.0704965975451396e-05,-1.148482388136127e-09,4.772899155220666e-10,0.08579750867884173,0.26158815067143276,0.08658199303563133,0.17342111026941479,0.000120803915914966,-8.233250204202504e-10,-2.863737256990679e-10,0.0,0.0
0.00017847767671272212,-0.001093735833630102,-2.7031380323537186e-05,4.034674508473676e-05,-0.14045896898847895,0.4375009097884309,-0.297041940799952,2.7031380323537186e-05,-2.7031380323537186e-05,4.034674508473676e-05,-0.1404710730120044,0.4375009097884309,-0.29702983677642664,2.7031380323537186e-05,0.08560238836093192,0.2612437335380883,0.08577093790888678,0.17332586299262653,1.3597030165304315e-05,-1.4587575253969155e-09,6.062350309035369e-10,0.0854006546355082,0.26153108264019964,0.08639707606159569,0.17312074124888516,0.00015344042125397004,-1.0457553217988518e-09,-3.6374073451612425e-10,0.0,0.0
0.00022220863944261138,-0.0013617252083114508,-3.365466401502534e-05,5.0232586485580115e-05,-0.14087680345324002,0.43817212145194484,-0.29729531799870496,3.365466401502534e-05,-3.365466401502534e-05,5.0232586485580115e-05,-0.1408918732291857,0.43817212145194484,-0.2972802482227593,3.365466401502534e-05,0.08519465351220241,0.2611075860028406,0.0854045014126208,0.17303010615989123,1.692860210386776e-05,-1.8161852561363685e-09,7.547759690773812e-10,0.08494349057977446,0.26146534196538596,0.08618405720681968,0.17277472507001843,0.00019103670481561934,-1.3019884140514983e-09,-4.528652278278041e-10,0.0,0.0
0.00027182614698771667,-0.0016657881419905136,-4.116949579601363e-05,6.14491428949547e-05,-0.14135088185018593,0.4389336836883967,-0.2975828018382109,4.116949579601363e-05,-4.116949579601363e-05,6.14491428949547e-05,-0.1413693165930544,0.4389336836883967,-0.2975643670953424,4.116949579601363e-05,0.08473203422210818,0.2609531118971795,0.08498873957059185,0.1726945380414759,2.070863084048074e-05,-2.221725679207672e-09,9.233117309384009e-10,0.08442478850763335,0.26139075205871654,0.08594236427407126,0.17238213228692117,0.00023369375526315192,-1.5927125736516211e-09,-5.539866059840532e-10,0.0,0.0
0.00032735978915372137,-0.0020061059650800465,-4.958035719778294e-05,7.4003103397843e-05,-0.14188148689983887,0.4397860506616433,-0.29790456376180446,4.958035719778294e-05,-4.958035719778294e-05,7.4003103397843e-05,-0.14190368783085824,0.4397860506616433,-0.2978823628307851,4.958035719778294e-05,0.08421425460385892,0.26078021909921095,0.08452340443983127,0.17231895851859366,2.493937062613909e-05,-2.675620641952805e-09,1.111942824164045e-09,0.08384423908686965,0.26130726843789154,0.0856718531277969,0.17194272877368225,0.0002814370114768384,-1.9181011763251617e-09,-6.671651735442522e-10,0.0,0.0
0.0003887504384683067,-0.0023823163362698178,-5.887829305450381e-05,8.788110161085697e-05,-0.14246805365932533,0.4407283148442354,-0.2982602611849101,5.887829305450381e-05,-5.887829305450381e-05,8.788110161085697e-05,-0.14249441798980858,0.4407283148442354,-0.2982338968544269,5.887829305450381e-05,0.08364186594490583,0.26058909169039857,0.08400899146938562,0.17190376747619673,2.9616316930979323e-05,-3.177386875837621e-09,1.3204684105000921e-09,0.08320246043685149,0.26121497998912996,0.08537281178512802,0.17145698236957982,0.0003342156405210009,-2.2778077761188736e-09,-7.922804276499626e-10,0.0,0.0
0.0004558513333855644,-0.0027935198805527387,-6.904107556022658e-05,0.0001030499605519221,-0.14310917987202534,0.44175822364315387,-0.2986490437711285,6.904107556022658e-05,-6.904107556022658e-05,0.0001030499605519221,-0.14314009486019094,0.44175822364315387,-0.298618128782963,6.904107556022658e-05,0.08301623660745694,0.2603801865832248,0.08344673042378128,0.1714499574771576,3.472828896643687e-05,-3.725824849842468e-09,1.5483899850805117e-09,0.08250098680469728,0.2611141073387904,0.08504595513946012,0.17092605430835195,0.0003919034688940407,-2.6709724522264367e-09,-9.290332656151198e-10,0.0,0.0
0.0005284310749284554,-0.0032382985530633986,-8.003365812610031e-05,0.00011945737006263972,-0.14380265459947153,0.4428722253942546,-0.299069570794783,8.003365812610031e-05,-8.003365812610031e-05,0.00011945737006263972,-0.14383849181049035,0.4428722253942546,-0.2990337335837643,8.003365812610031e-05,0.08233952408864949,0.26015422419174916,0.0828385602731459,0.1709590934956793,4.025765797955521e-05,-4.319043263019562e-09,1.7949215551213315e-09,0.08174223723833625,0.26100499834852414,0.08469241036344176,0.1703517755076101,0.00045430155879505987,-3.0962393672335907e-09,-1.0769520921375841e-09,0.0,0.0
0.0006061785272021243,-0.003714745670099949,-9.18089175888194e-05,0.00013703299462056436,-0.1445455050440857,0.44406554457857966,-0.2995200395344939,9.18089175888194e-05,-9.18089175888194e-05,0.00013703299462056436,-0.1445866149424719,0.44406554457857966,-0.2994789296361078,9.18089175888194e-05,0.08161462932958116,0.25991217317484777,0.08218708813015332,0.1704332797746385,4.618072059058527e-05,-4.954499098021293e-09,2.0590062854916437e-09,0.0809294643564783,0.2608881207483422,0.08431369303797638,0.169736607794095,0.0005211424211819935,-3.551785480725194e-09,-1.235402806633947e-09,0.0,0.0
0.0006887096122587152,-0.004220507548993417,-0.00010430868332854164,0.00015569000938944633,-0.14533406147179956,0.4453322861144248,-0.29999822464262516,0.00010430868332854164,-0.00010430868332854164,0.00015569000938944633,-0.14538076847461645,0.4453322861144248,-0.2999515176398084,0.00010430868332854164,0.08084513336195565,0.2596552292817719,0.08149553231355804,0.16987511387124163,5.2468216448658435e-05,-5.629053157794602e-09,2.3393395788273603e-09,0.08006668331500838,0.26076405192190827,0.08391167405360674,0.16908359014009558,0.0005920958574372956,-4.0353603624774034e-09,-1.4036026512969698e-09,0.0,0.0
0.0007755759898419314,-0.004752836698780214,-0.00011746505186173046,0.00017532706236624972,-0.14616404014405976,0.44666556857978457,-0.3005015284357247,0.00011746505186173046,-0.00011746505186173046,0.00017532706236624972,-0.1462166382627697,0.44666556857978457,-0.30044893031701486,0.00011746505186173046,0.08003521638065476,0.25938478832951345,0.08076764961768601,0.16928762795505253,5.90859894839431e-05,-6.339041008025589e-09,2.6343985580150115e-09,0.07915858106882348,0.2606334658582944,0.08348853733042019,0.16839626998597518,0.00066677642149814,-4.544337049737035e-09,-1.5806379005720508e-09,0.0,0.0
0.0008662756125869408,-0.0053086565039238195,-0.00013120198548154674,0.00019583066049446224,-0.14703064416917053,0.4480576862205233,-0.30102704205135267,0.00013120198548154674,-0.00013120198548154674,0.00019583066049446224,-0.14708939336731894,0.4480576862205233,-0.30096829285320437,0.00013120198548154674,0.07918955933010728,0.259102413341318,0.08000764686685219,0.16867421742213018,6.599579203830203e-05,-7.080359248305621e-09,2.9424779190337246e-09,0.07821040602763495,0.26049711728436903,0.08304672840238227,0.16767861972337453,0.0007447524943488148,-5.075773893367692e-09,-1.7654853728456152e-09,0.0,0.0
0.000960265147298349,-0.005884637343620394,-0.00014543719352555235,0.00021707797762386485,-0.14792868218337688,0.44950029960034327,-0.3015716174169663,0.00014543719352555235,-0.00014543719352555235,0.00021707797762386485,-0.14799380557666414,0.44950029960034327,-0.30150649402367913,0.00014543719352555235,0.07831322809188554,0.2588097958755404,0.07922007683328011,0.16803855688869512,7.315623116005825e-05,-7.84856703537532e-09,3.261732122303606e-09,0.07722783820376618,0.2603558229919128,0.08258889391177612,0.16693493841328808,0.0008255569628134982,-5.6264873379183e-09,-1.957037745234377e-09,0.0,0.0
