target_pos_0,target_pos_1,target_pos_2,target_pos_3,target_pos_4,target_pos_5,target_pos_6,target_pos_7,target_pos_8,target_pos_9,target_pos_10,target_pos_11,target_pos_12,target_pos_13,target_pos_14,target_pos_15,target_pos_16,target_pos_17,target_pos_18,target_pos_19,target_pos_20,target_pos_21,target_pos_22,target_pos_23,target_pos_24,target_pos_25,target_pos_26,target_pos_27,target_pos_28,target_pos_29
0.004966566924277783,-0.09468626997427924,-0.00127283987641819,-0.002466239605909603,-0.2354283278209091,0.5870806393219918,-0.35165231150108284,0.00127283987641819,-0.00127283987641819,-0.002466239605909603,-0.23468845593913598,0.5870806393219918,-0.3523921833828559,0.00127283987641819,-0.003864732185997956,0.22391375533713462,0.004576492959177233,0.11665506461794402,0.00119981418969401,3.0018851927562277e-08,-1.7925397235521963e-09,0.008466465843550096,0.23743759068389314,0.03973506194656634,0.09536061753693732,0.0036110968602454463,1.9262742962545547e-09,5.983569826405468e-09,0.0,0.0
0.005001245497195663,-0.09522964418496799,-0.0012828096118439477,-0.0024826804675849305,-0.23600743795348358,0.5879924428114729,-0.3519850048579895,0.0012828096118439477,-0.0012828096118439477,-0.0024826804675849305,-0.23526263381320786,0.5879924428114729,-0.3527298089982651,0.0012828096118439477,-0.004421480600701093,0.22369265646245198,0.004072550151756061,0.11640219215768587,0.0012128118277813559,2.986112655601348e-08,-1.7832834320159105e-09,0.007991921737223594,0.23732249494782143,0.039306423420225334,0.09488381444925263,0.003612353140429445,1.9218571169727467e-09,6.028157814113051e-09,0.0,0.0
0.005035770907836693,-0.09577021119892165,-0.001292737934761023,-0.002499046388387817,-0.2365836429049534,0.5888996691249168,-0.35231602621996355,0.001292737934761023,-0.001292737934761023,-0.002499046388387817,-0.2358339289884368,0.5888996691249168,-0.35306574013648,0.001292737934761023,-0.004975483940198736,0.22347270309550427,0.0035710988964417793,0.11615089147982974,0.0012257638861449755,2.968726026869009e-08,-1.7734220890924074e-09,0.007519748001740385,0.23720810476246315,0.03887947615676797,0.09440939537700636,0.0036135291194906503,1.9135336798571368e-09,6.072522861882096e-09,0.0,0.0
0.005070160614652104,-0.09630791052269887,-0.0013026320130737977,-0.0025153437362207313,-0.23715694925496478,0.5898023261652083,-0.3526453769102437,0.0013026320130737977,-0.0013026320130737977,-0.0025153437362207313,-0.2364023461340983,0.5898023261652083,-0.35339998003111006,0.0013026320130737977,-0.005526787834629645,0.22325392252453272,0.0030721034985336077,0.11590140838359206,0.0012386866069757532,2.948336488495833e-08,-1.7624212930127899e-09,0.007049930846474047,0.2370945239249547,0.03845383880411341,0.09393734840012133,0.0036145641238648544,1.898082165627962e-09,6.116666084412296e-09,0.0,0.0
0.005104435269144909,-0.09684266731922055,-0.0013125003467527622,-0.0025315800248963353,-0.23772736198871133,0.5907004188513437,-0.35297305686263264,0.0013125003467527622,-0.0013125003467527622,-0.0025315800248963353,-0.2369678879812422,0.5907004188513437,-0.35373253087010165,0.0013125003467527622,-0.006075443955727071,0.2230363483894134,0.0025755238754109904,0.11565403728666708,0.0012515992982925917,2.923287657804609e-08,-1.7496437018695853e-09,0.006582456168754643,0.2369818768043327,0.0380290586375549,0.09346766165812072,0.0036153857812252083,1.871659892052311e-09,6.160588590829845e-09,0.0,0.0
0.005138617674187923,-0.09737439705911582,-0.0013223523334496355,-0.0025477635401424266,-0.23829488499318213,0.5915939500540138,-0.353299065060832,0.0013223523334496355,-0.0013223523334496355,-0.0025477635401424266,-0.23753055593113914,0.5915939500540138,-0.3540633941228748,0.0013223523334496355,-0.006621508026151029,0.22282001862117046,0.002081317006319139,0.11540910539554154,0.001264523334579144,2.8917427602775943e-08,-1.7343825717271912e-09,0.006117309674561141,0.23687030164385575,0.03760463483004013,0.09300032334983012,0.0036159138318707725,1.830005590319181e-09,6.204291484715306e-09,0.0,0.0
0.005172731828527837,-0.09790300978726174,-0.0013321978700521371,-0.0025639029965504457,-0.23885952151238027,0.5924829214538252,-0.3536233999414452,0.0013321978700521371,-0.0013321978700521371,-0.0025639029965504457,-0.2380903506134149,0.5924829214538252,-0.3543925708404104,0.0013321978700521371,-0.007165037993547052,0.22260497355195424,0.0015894382621809684,0.11516695818547815,0.0012774812401042633,2.8517645900225154e-08,-1.7158925199304734e-09,0.0056544769892052146,0.2367599444174583,0.03718003979714623,0.09253532173308097,0.00361606362477696,1.7686249459226402e-09,6.24777586413134e-09,0.0,0.0
0.005206802057044396,-0.09842841400644069,-0.0013420469899987143,-0.002580007225312837,-0.23942127456171752,0.5933673343225465,-0.3539460597608292,0.0013420469899987143,-0.0013420469899987143,-0.002580007225312837,-0.23864727239412345,0.5933673343225465,-0.35472006192842315,0.0013420469899987143,-0.00770609236850779,0.22239125419463276,0.0010998426160352937,0.11492794618361978,0.0012904958545127598,2.801388293992795e-08,-1.6934175274855239e-09,0.005193943758056432,0.23665095323756546,0.03675473862637592,0.09207264512441557,0.003615749299884563,1.6829594877305474e-09,6.291042821650294e-09,0.0,0.0
0.005240852226335925,-0.09895052018002996,-0.0013519095361744207,-0.0025960848925953117,-0.23998014730178863,0.5942471902277645,-0.354267042925976,0.0013519095361744207,-0.0013519095361744207,-0.0025960848925953117,-0.23920132183400983,0.5942471902277645,-0.3550458683937547,0.0013519095361744207,-0.008244728725617937,0.22217890069114773,0.000612485734698154,0.11469241304869852,0.0013035895802751057,2.738687015843241e-08,-1.6662161943172197e-09,0.004735695737358657,0.2365434733115129,0.03632820660035313,0.09161228189879349,0.0036148866581961737,1.5685389084979076e-09,6.334093444381653e-09,0.0,0.0
0.005274905045204556,-0.09946924385562836,-0.001361794869210046,-0.002612144248390846,-0.2405361433717289,0.5951224916613327,-0.3545863482896039,0.001361794869210046,-0.001361794869210046,-0.002612144248390846,-0.23975250009721144,0.5951224916613327,-0.35536999156412125,0.001361794869210046,-0.00878100236676708,0.22196795092879157,0.00012732495224115214,0.11446068494086685,0.0013167837115867966,2.661830435123015e-08,-1.6335842611391969e-09,0.004279718875187186,0.2364376424438276,0.035899944823448694,0.09115422048929953,0.0036133957212409577,1.4211168996676357e-09,6.376928813999355e-09,0.0,0.0
