-1.2799,-0.205315,-17.8216,27.5171,-9.70553,1.2799,-1.2799,-0.205315,-17.76,27.5171,-9.76712,1.2799,12.214,18.1318,-41.5969,31.8618,43.1703,1.42302,-25.2436,13.2406,33.2387,-49.7359,52.7128,65.4859,11.631,-14.027,0.153986,-0.755344
-1.27982,-0.205046,-17.8214,27.5171,-9.7057,1.27982,-1.27982,-0.205046,-17.7599,27.5171,-9.76721,1.27982,12.2131,18.1326,-41.5947,31.8619,43.1694,1.4232,-25.2431,13.2384,33.2383,-49.735,52.7126,65.4844,11.6304,-14.0272,0.153784,-0.755284
-1.27973,-0.204771,-17.8212,27.5171,-9.70587,1.27973,-1.27973,-0.204771,-17.7598,27.5171,-9.7673,1.27973,12.2122,18.1335,-41.5924,31.8619,43.1682,1.42341,-25.2426,13.236,33.2379,-49.734,52.7125,65.4828,11.6298,-14.0274,0.153579,-0.755222
-1.27965,-0.204491,-17.8211,27.5171,-9.70604,1.27965,-1.27965,-0.204491,-17.7597,27.5171,-9.76739,1.27965,12.2112,18.1343,-41.5901,31.8619,43.167,1.42365,-25.2422,13.2337,33.2375,-49.733,52.7123,65.4813,11.6291,-14.0277,0.153369,-0.75516
-1.27957,-0.204211,-17.8211,27.5172,-9.70626,1.27957,-1.27957,-0.204211,-17.7598,27.5172,-9.76752,1.27957,12.2102,18.1352,-41.5877,31.8619,43.1657,1.42392,-25.2417,13.2313,33.2372,-49.7319,52.7121,65.4797,11.6285,-14.0279,0.153158,-0.755097
-1.27948,-0.20392,-17.8209,27.5172,-9.70644,1.27948,-1.27948,-0.20392,-17.7597,27.5172,-9.76761,1.27948,12.2092,18.1361,-41.5853,31.8619,43.1641,1.42423,-25.2412,13.2288,33.2368,-49.7308,52.7119,65.4781,11.6279,-14.0281,0.15294,-0.755032
-1.27939,-0.203623,-17.8207,27.5172,-9.70663,1.27939,-1.27939,-0.203623,-17.7596,27.5172,-9.76771,1.27939,12.2082,18.137,-41.5828,31.8618,43.1624,1.42458,-25.2407,13.2263,33.2364,-49.7296,52.7117,65.4764,11.6272,-14.0283,0.152717,-0.754966
-1.27931,-0.20332,-17.8205,27.5172,-9.70682,1.27931,-1.27931,-0.20332,-17.7595,27.5172,-9.76781,1.27931,12.2071,18.138,-41.5802,31.8618,43.1605,1.42496,-25.2401,13.2237,33.2359,-49.7283,52.7115,65.4746,11.6265,-14.0286,0.15249,-0.754899
-1.27922,-0.203014,-17.8203,27.5172,-9.70701,1.27922,-1.27922,-0.203014,-17.7594,27.5172,-9.76792,1.27922,12.206,18.1389,-41.5776,31.8617,43.1585,1.42537,-25.2396,13.2211,33.2355,-49.727,52.7113,65.4729,11.6258,-14.0288,0.15226,-0.754831
-1.27913,-0.202705,-17.8201,27.5172,-9.70721,1.27913,-1.27913,-0.202705,-17.7593,27.5172,-9.76802,1.27913,12.2049,18.1398,-41.575,31.8616,43.1564,1.4258,-25.239,13.2184,33.2351,-49.7257,52.7111,65.4711,11.6251,-14.029,0.152029,-0.754763
-1.27903,-0.202396,-17.8199,27.5172,-9.70741,1.27903,-1.27903,-0.202396,-17.7592,27.5172,-9.76812,1.27903,12.2038,18.1408,-41.5724,31.8615,43.1543,1.42625,-25.2385,13.2158,33.2347,-49.7243,52.7109,65.4693,11.6245,-14.0292,0.151797,-0.754695
-1.27894,-0.202086,-17.8196,27.5171,-9.70758,1.27894,-1.27894,-0.202086,-17.759,27.5171,-9.76821,1.27894,12.2027,18.1417,-41.5698,31.8613,43.152,1.42671,-25.2379,13.2131,33.2342,-49.723,52.7107,65.4676,11.6238,-14.0295,0.151565,-0.754627
-1.27886,-0.20178,-17.8194,27.5171,-9.70778,1.27886,-1.27886,-0.20178,-17.7589,27.5171,-9.76831,1.27886,12.2016,18.1426,-41.5672,31.8612,43.1498,1.42718,-25.2374,13.2105,33.2338,-49.7216,52.7104,65.4658,11.6231,-14.0297,0.151335,-0.75456
-1.27877,-0.201478,-17.8192,27.5171,-9.70797,1.27877,-1.27877,-0.201478,-17.7588,27.5171,-9.76841,1.27877,12.2005,18.1435,-41.5646,31.8611,43.1475,1.42766,-25.2369,13.2079,33.2334,-49.7203,52.7102,65.4641,11.6224,-14.0299,0.151109,-0.754493
-1.27868,-0.20118,-17.819,27.5171,-9.70816,1.27868,-1.27868,-0.20118,-17.7587,27.5171,-9.76851,1.27868,12.1994,18.1444,-41.5621,31.8609,43.1453,1.42816,-25.2364,13.2053,33.233,-49.719,52.71,65.4624,11.6218,-14.0301,0.150885,-0.754428
-1.27859,-0.200883,-17.8188,27.5171,-9.70835,1.27859,-1.27859,-0.200883,-17.7586,27.5171,-9.76861,1.27859,12.1984,18.1453,-41.5595,31.8608,43.143,1.42866,-25.2359,13.2028,33.2326,-49.7176,52.7098,65.4607,11.6211,-14.0303,0.150662,-0.754363
-1.27851,-0.200589,-17.8187,27.5171,-9.70854,1.27851,-1.27851,-0.200589,-17.7585,27.5171,-9.76871,1.27851,12.1973,18.1462,-41.557,31.8606,43.1407,1.42916,-25.2353,13.2002,33.2322,-49.7163,52.7096,65.459,11.6205,-14.0305,0.150441,-0.754298
-1.27842,-0.200295,-17.8185,27.5171,-9.70873,1.27842,-1.27842,-0.200295,-17.7584,27.5171,-9.76881,1.27842,12.1962,18.1471,-41.5545,31.8605,43.1383,1.42968,-25.2348,13.1977,33.2317,-49.715,52.7094,65.4574,11.6198,-14.0307,0.150221,-0.754234
-1.27834,-0.200002,-17.8183,27.5171,-9.70891,1.27834,-1.27834,-0.200002,-17.7583,27.5171,-9.76891,1.27834,12.1952,18.1479,-41.552,31.8603,43.1359,1.43019,-25.2343,13.1952,33.2313,-49.7136,52.7092,65.4557,11.6192,-14.0309,0.150001,-0.75417
-1.27825,-0.199708,-17.8181,27.5171,-9.7091,1.27825,-1.27825,-0.199708,-17.7582,27.5171,-9.76901,1.27825,12.1941,18.1488,-41.5495,31.8601,43.1334,1.43072,-25.2338,13.1926,33.2309,-49.7122,52.7089,65.454,11.6186,-14.0311,0.149781,-0.754106
